definition,class,root,success,ambiguous_forms,notes
it’s beginning,hvsg-hn[inf2],len,False,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,hvsg-hn[inf2],len,False,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,hvsg-hn[inf2],len,False,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,hvsg-hn[inf2],talen,False,,
it’s beginning,hvsg-hn[inf2],talen,False,,
it’s beginning,hvsg-hn[inf2],talen,False,,
it’s beginning,hvsg-hn[inf2],talen,False,,
it’s beginning,hvsg-hn[inf2],talen,False,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,hvsg-hn[inf2],talen,False,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,hvsg-hn[inf2],talen,False,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,hvsg-hn[inf2],talen,False,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,hvsg-hn[inf2],talen,False,,
it’s beginning,hvsg-hn[inf2],talen,False,,
it’s beginning,hvsg-hn[inf2],talen,False,,
it’s beginning,hvsg-hn[inf2],talen,False,,
it’s beginning,hvsg-hn[inf2],talen,False,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,hvsg-hn[inf2],talen,False,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,hvsg-hn[inf2],talen,False,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,hvsg-hn[inf2],talen,False,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,'talen,True,,
it’s beginning,ih-vh,'talen,True,,
it’s beginning,ih-vh,'talen,True,,
it’s beginning,ih-vh,'talen,True,,
it’s beginning,ih-vh,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,'talen,True,,
it’s beginning,ih-vh,'talen,True,,
it’s beginning,ih-vh,'talen,True,,
it’s beginning,ih-vh,'talen,True,,
it’s beginning,ih-vh,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,:len,True,present,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,:len,True,present;imperative,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,:len,True,present,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,:len,True,present,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,:len,True,,
it’s beginning,ih-vh,:len,True,,
it’s beginning,ih-vh,:len,True,,
it’s beginning,ih-vh,:len,True,,
it’s beginning,ih-vh,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,:len,True,,
it’s beginning,ih-vh,:len,True,,
it’s beginning,ih-vh,:len,True,,
it’s beginning,ih-vh,:len,True,,
it’s beginning,ih-vh,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,alen,True,present,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,alen,True,present;imperative,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,alen,True,present,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,alen,True,present,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,alen,True,,
it’s beginning,ih-vh,alen,True,,
it’s beginning,ih-vh,alen,True,,
it’s beginning,ih-vh,alen,True,,
it’s beginning,ih-vh,alen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,alen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,alen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,alen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,alen,True,,
it’s beginning,ih-vh,alen,True,,
it’s beginning,ih-vh,alen,True,,
it’s beginning,ih-vh,alen,True,,
it’s beginning,ih-vh,alen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,alen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,alen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,alen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,atalen,True,present,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,atalen,True,present;imperative,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,atalen,True,present,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,atalen,True,present,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,atalen,True,,
it’s beginning,ih-vh,atalen,True,,
it’s beginning,ih-vh,atalen,True,,
it’s beginning,ih-vh,atalen,True,,
it’s beginning,ih-vh,atalen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,atalen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,atalen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,atalen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,atalen,True,,
it’s beginning,ih-vh,atalen,True,,
it’s beginning,ih-vh,atalen,True,,
it’s beginning,ih-vh,atalen,True,,
it’s beginning,ih-vh,atalen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,atalen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,atalen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,atalen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,len,True,present,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,len,True,present;imperative,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,len,True,present,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,len,True,present,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,len,True,,
it’s beginning,ih-vh,len,True,,
it’s beginning,ih-vh,len,True,,
it’s beginning,ih-vh,len,True,,
it’s beginning,ih-vh,len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,len,True,,
it’s beginning,ih-vh,len,True,,
it’s beginning,ih-vh,len,True,,
it’s beginning,ih-vh,len,True,,
it’s beginning,ih-vh,len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,talen,True,present,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,talen,True,present;imperative,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,talen,True,present,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,talen,True,present,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,talen,True,,
it’s beginning,ih-vh,talen,True,,
it’s beginning,ih-vh,talen,True,,
it’s beginning,ih-vh,talen,True,,
it’s beginning,ih-vh,talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,talen,True,,
it’s beginning,ih-vh,talen,True,,
it’s beginning,ih-vh,talen,True,,
it’s beginning,ih-vh,talen,True,,
it’s beginning,ih-vh,talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,ih-vh,talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,'talen,True,,
it’s beginning,vhvsg,'talen,True,,
it’s beginning,vhvsg,'talen,True,,
it’s beginning,vhvsg,'talen,True,,
it’s beginning,vhvsg,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,'talen,True,,
it’s beginning,vhvsg,'talen,True,,
it’s beginning,vhvsg,'talen,True,,
it’s beginning,vhvsg,'talen,True,,
it’s beginning,vhvsg,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,:len,True,,
it’s beginning,vhvsg,:len,True,,
it’s beginning,vhvsg,:len,True,,
it’s beginning,vhvsg,:len,True,,
it’s beginning,vhvsg,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,:len,True,,
it’s beginning,vhvsg,:len,True,,
it’s beginning,vhvsg,:len,True,,
it’s beginning,vhvsg,:len,True,,
it’s beginning,vhvsg,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,alen,True,,
it’s beginning,vhvsg,alen,True,,
it’s beginning,vhvsg,alen,True,,
it’s beginning,vhvsg,alen,True,,
it’s beginning,vhvsg,alen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,alen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,alen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,alen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,alen,True,,
it’s beginning,vhvsg,alen,True,,
it’s beginning,vhvsg,alen,True,,
it’s beginning,vhvsg,alen,True,,
it’s beginning,vhvsg,alen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,alen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,alen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,alen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,atalen,True,,
it’s beginning,vhvsg,atalen,True,,
it’s beginning,vhvsg,atalen,True,,
it’s beginning,vhvsg,atalen,True,,
it’s beginning,vhvsg,atalen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,atalen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,atalen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,atalen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,atalen,True,,
it’s beginning,vhvsg,atalen,True,,
it’s beginning,vhvsg,atalen,True,,
it’s beginning,vhvsg,atalen,True,,
it’s beginning,vhvsg,atalen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,atalen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,atalen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,atalen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,len,True,,
it’s beginning,vhvsg,len,True,,
it’s beginning,vhvsg,len,True,,
it’s beginning,vhvsg,len,True,,
it’s beginning,vhvsg,len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,len,True,,
it’s beginning,vhvsg,len,True,,
it’s beginning,vhvsg,len,True,,
it’s beginning,vhvsg,len,True,,
it’s beginning,vhvsg,len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,talen,True,,
it’s beginning,vhvsg,talen,True,,
it’s beginning,vhvsg,talen,True,,
it’s beginning,vhvsg,talen,True,,
it’s beginning,vhvsg,talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,talen,True,,
it’s beginning,vhvsg,talen,True,,
it’s beginning,vhvsg,talen,True,,
it’s beginning,vhvsg,talen,True,,
it’s beginning,vhvsg,talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vhvsg,talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vnh-ih-a,'talen,True,,
it’s beginning,vnh-ih-a,'talen,True,,
it’s beginning,vnh-ih-a,'talen,True,,
it’s beginning,vnh-ih-a,'talen,True,,
it’s beginning,vnh-ih-a,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vnh-ih-a,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vnh-ih-a,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vnh-ih-a,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vnh-ih-a,'talen,True,,
it’s beginning,vnh-ih-a,'talen,True,,
it’s beginning,vnh-ih-a,'talen,True,,
it’s beginning,vnh-ih-a,'talen,True,,
it’s beginning,vnh-ih-a,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vnh-ih-a,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vnh-ih-a,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vnh-ih-a,'talen,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vnh-ih-a,:len,True,,
it’s beginning,vnh-ih-a,:len,True,,
it’s beginning,vnh-ih-a,:len,True,,
it’s beginning,vnh-ih-a,:len,True,,
it’s beginning,vnh-ih-a,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vnh-ih-a,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vnh-ih-a,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vnh-ih-a,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vnh-ih-a,:len,True,,
it’s beginning,vnh-ih-a,:len,True,,
it’s beginning,vnh-ih-a,:len,True,,
it’s beginning,vnh-ih-a,:len,True,,
it’s beginning,vnh-ih-a,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vnh-ih-a,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vnh-ih-a,:len,True,infinitive,Ambiguity implies lossy rule reversal
it’s beginning,vnh-ih-a,:len,True,infinitive,Ambiguity implies lossy rule reversal
